 minimum eigenvalues =   1.073564306029724E-011  0.874568058651315     
  0.902020517071802     
 maximum eigenvalues =    2164.41327968012        600.794189933891     
   511.050078064555     
 num eigs kept =           63
 minimum eigenvalues =   1.073564306029724E-011  0.874568058651315     
  0.902020517071802     
 maximum eigenvalues =    2164.41327968012        600.794189933891     
   511.050078064555     
 num eigs kept =           63
 iter   163 lrate =  1.0000000000 LL =  -2.4834242735 nd =  0.0003173494, D =   0.65383E-02  0.65383E-02  (  1.96 s,   1.0 h)
 iter   164 lrate =  1.0000000000 LL =  -2.4834146239 nd =  0.0003016752, D =   0.65324E-02  0.65324E-02  (  1.71 s,   0.9 h)
 iter   165 lrate =  1.0000000000 LL =  -2.4834055077 nd =  0.0002891170, D =   0.65280E-02  0.65280E-02  (  1.72 s,   0.9 h)
 iter   166 lrate =  1.0000000000 LL =  -2.4833968723 nd =  0.0002787626, D =   0.65249E-02  0.65249E-02  (  1.55 s,   0.8 h)
 iter   167 lrate =  1.0000000000 LL =  -2.4833886446 nd =  0.0002700925, D =   0.65230E-02  0.65230E-02  (  1.56 s,   0.8 h)
 iter   168 lrate =  1.0000000000 LL =  -2.4833806793 nd =  0.0002635532, D =   0.65207E-02  0.65207E-02  (  1.55 s,   0.8 h)
 iter   169 lrate =  1.0000000000 LL =  -2.4833730004 nd =  0.0002581983, D =   0.65190E-02  0.65190E-02  (  1.59 s,   0.8 h)
 iter   170 lrate =  1.0000000000 LL =  -2.4833655347 nd =  0.0002540752, D =   0.65180E-02  0.65180E-02  (  1.59 s,   0.8 h)
 iter   171 lrate =  1.0000000000 LL =  -2.4833582407 nd =  0.0002508820, D =   0.65182E-02  0.65182E-02  (  1.55 s,   0.8 h)
 iter   172 lrate =  1.0000000000 LL =  -2.4833510640 nd =  0.0002481014, D =   0.65186E-02  0.65186E-02  (  1.57 s,   0.8 h)
 iter   173 lrate =  1.0000000000 LL =  -2.4833440612 nd =  0.0002466778, D =   0.65192E-02  0.65192E-02  (  1.54 s,   0.8 h)
 iter   174 lrate =  1.0000000000 LL =  -2.4833371041 nd =  0.0002453225, D =   0.65193E-02  0.65193E-02  (  1.56 s,   0.8 h)
 iter   175 lrate =  1.0000000000 LL =  -2.4833301930 nd =  0.0002444081, D =   0.65195E-02  0.65195E-02  (  1.55 s,   0.8 h)
 iter   176 lrate =  1.0000000000 LL =  -2.4833234224 nd =  0.0002431276, D =   0.65209E-02  0.65209E-02  (  1.55 s,   0.8 h)
 iter   177 lrate =  1.0000000000 LL =  -2.4833166349 nd =  0.0002424784, D =   0.65214E-02  0.65214E-02  (  1.54 s,   0.8 h)
 iter   178 lrate =  1.0000000000 LL =  -2.4833099700 nd =  0.0002418498, D =   0.65227E-02  0.65227E-02  (  1.55 s,   0.8 h)
 iter   179 lrate =  1.0000000000 LL =  -2.4833032868 nd =  0.0002420239, D =   0.65227E-02  0.65227E-02  (  1.54 s,   0.8 h)
 iter   180 lrate =  1.0000000000 LL =  -2.4832966113 nd =  0.0002413459, D =   0.65226E-02  0.65226E-02  (  1.54 s,   0.8 h)
 iter   181 lrate =  1.0000000000 LL =  -2.4832900085 nd =  0.0002413284, D =   0.65232E-02  0.65232E-02  (  3.67 s,   1.9 h)
 iter   182 lrate =  1.0000000000 LL =  -2.4832834013 nd =  0.0002406809, D =   0.65235E-02  0.65235E-02  (  1.91 s,   1.0 h)
 iter   183 lrate =  1.0000000000 LL =  -2.4832768777 nd =  0.0002402222, D =   0.65237E-02  0.65237E-02  (  1.86 s,   0.9 h)
 iter   184 lrate =  1.0000000000 LL =  -2.4832703893 nd =  0.0002399878, D =   0.65235E-02  0.65235E-02  (  1.79 s,   0.9 h)
 iter   185 lrate =  1.0000000000 LL =  -2.4832638793 nd =  0.0002398759, D =   0.65229E-02  0.65229E-02  (  1.84 s,   0.9 h)
 iter   186 lrate =  1.0000000000 LL =  -2.4832574299 nd =  0.0002399528, D =   0.65226E-02  0.65226E-02  (  1.58 s,   0.8 h)
 iter   187 lrate =  1.0000000000 LL =  -2.4832509783 nd =  0.0002396821, D =   0.65222E-02  0.65222E-02  (  1.58 s,   0.8 h)
 iter   188 lrate =  1.0000000000 LL =  -2.4832445096 nd =  0.0002389617, D =   0.65219E-02  0.65219E-02  (  1.55 s,   0.8 h)
 iter   189 lrate =  1.0000000000 LL =  -2.4832380611 nd =  0.0002387570, D =   0.65223E-02  0.65223E-02  (  1.56 s,   0.8 h)
 iter   190 lrate =  1.0000000000 LL =  -2.4832316362 nd =  0.0002387628, D =   0.65231E-02  0.65231E-02  (  1.55 s,   0.8 h)
 iter   191 lrate =  1.0000000000 LL =  -2.4832251811 nd =  0.0002388824, D =   0.65243E-02  0.65243E-02  (  1.54 s,   0.8 h)
 iter   192 lrate =  1.0000000000 LL =  -2.4832187575 nd =  0.0002384819, D =   0.65253E-02  0.65253E-02  (  1.54 s,   0.8 h)
 iter   193 lrate =  1.0000000000 LL =  -2.4832123641 nd =  0.0002381757, D =   0.65262E-02  0.65262E-02  (  1.54 s,   0.8 h)
 iter   194 lrate =  1.0000000000 LL =  -2.4832059327 nd =  0.0002379070, D =   0.65274E-02  0.65274E-02  (  1.55 s,   0.8 h)
 iter   195 lrate =  1.0000000000 LL =  -2.4831995186 nd =  0.0002375886, D =   0.65285E-02  0.65285E-02  (  1.54 s,   0.8 h)
 iter   196 lrate =  1.0000000000 LL =  -2.4831931412 nd =  0.0002370457, D =   0.65299E-02  0.65299E-02  (  1.55 s,   0.8 h)
 iter   197 lrate =  1.0000000000 LL =  -2.4831867672 nd =  0.0002371243, D =   0.65314E-02  0.65314E-02  (  1.54 s,   0.8 h)
 iter   198 lrate =  1.0000000000 LL =  -2.4831803856 nd =  0.0002372971, D =   0.65328E-02  0.65328E-02  (  1.55 s,   0.8 h)
 iter   199 lrate =  1.0000000000 LL =  -2.4831739868 nd =  0.0002376429, D =   0.65346E-02  0.65346E-02  (  1.55 s,   0.8 h)
 iter   200 lrate =  1.0000000000 LL =  -2.4831676224 nd =  0.0002380452, D =   0.65365E-02  0.65365E-02  (  1.55 s,   0.8 h)
 iter   201 lrate =  1.0000000000 LL =  -2.4831640655 nd =  0.0002416279, D =   0.65365E-02  0.65365E-02  (  3.60 s,   1.8 h)
 iter   202 lrate =  1.0000000000 LL =  -2.4831605747 nd =  0.0002432262, D =   0.65365E-02  0.65365E-02  (  2.03 s,   1.0 h)
 iter   203 lrate =  1.0000000000 LL =  -2.4831570794 nd =  0.0002442413, D =   0.65365E-02  0.65365E-02  (  1.93 s,   1.0 h)
 iter   204 lrate =  1.0000000000 LL =  -2.4831536301 nd =  0.0002450333, D =   0.65365E-02  0.65365E-02  (  1.91 s,   1.0 h)
 iter   205 lrate =  1.0000000000 LL =  -2.4831501771 nd =  0.0002458136, D =   0.65365E-02  0.65365E-02  (  1.68 s,   0.8 h)
 iter   206 lrate =  1.0000000000 LL =  -2.4831467434 nd =  0.0002465335, D =   0.65365E-02  0.65365E-02  (  1.63 s,   0.8 h)
 iter   207 lrate =  1.0000000000 LL =  -2.4831403792 nd =  0.0002423118, D =   0.65482E-02  0.65482E-02  (  1.56 s,   0.8 h)
 iter   208 lrate =  1.0000000000 LL =  -2.4831340884 nd =  0.0002432578, D =   0.65508E-02  0.65508E-02  (  1.55 s,   0.8 h)
 iter   209 lrate =  1.0000000000 LL =  -2.4831278231 nd =  0.0002416689, D =   0.65530E-02  0.65530E-02  (  1.54 s,   0.8 h)
 iter   210 lrate =  1.0000000000 LL =  -2.4831215598 nd =  0.0002421003, D =   0.65541E-02  0.65541E-02  (  1.55 s,   0.8 h)
 iter   211 lrate =  1.0000000000 LL =  -2.4831153223 nd =  0.0002414839, D =   0.65561E-02  0.65561E-02  (  1.54 s,   0.8 h)
 iter   212 lrate =  1.0000000000 LL =  -2.4831090906 nd =  0.0002418200, D =   0.65572E-02  0.65572E-02  (  1.55 s,   0.8 h)
 iter   213 lrate =  1.0000000000 LL =  -2.4831028679 nd =  0.0002417653, D =   0.65593E-02  0.65593E-02  (  1.55 s,   0.8 h)
 iter   214 lrate =  1.0000000000 LL =  -2.4830966877 nd =  0.0002418088, D =   0.65622E-02  0.65622E-02  (  1.55 s,   0.8 h)
 iter   215 lrate =  1.0000000000 LL =  -2.4830905398 nd =  0.0002415808, D =   0.65641E-02  0.65641E-02  (  1.57 s,   0.8 h)
 iter   216 lrate =  1.0000000000 LL =  -2.4830844193 nd =  0.0002411000, D =   0.65660E-02  0.65660E-02  (  1.83 s,   0.9 h)
 iter   217 lrate =  1.0000000000 LL =  -2.4830783171 nd =  0.0002401900, D =   0.65701E-02  0.65701E-02  (  2.04 s,   1.0 h)
 iter   218 lrate =  1.0000000000 LL =  -2.4830722468 nd =  0.0002400005, D =   0.65742E-02  0.65742E-02  (  1.66 s,   0.8 h)
 iter   219 lrate =  1.0000000000 LL =  -2.4830662028 nd =  0.0002399152, D =   0.65787E-02  0.65787E-02  (  1.61 s,   0.8 h)
 iter   220 lrate =  1.0000000000 LL =  -2.4830601831 nd =  0.0002398374, D =   0.65834E-02  0.65834E-02  (  1.59 s,   0.8 h)
 iter   221 lrate =  1.0000000000 LL =  -2.4830541827 nd =  0.0002401588, D =   0.65882E-02  0.65882E-02  (  3.65 s,   1.8 h)
 iter   222 lrate =  1.0000000000 LL =  -2.4830481959 nd =  0.0002402456, D =   0.65927E-02  0.65927E-02  (  1.83 s,   0.9 h)
 iter   223 lrate =  1.0000000000 LL =  -2.4830422299 nd =  0.0002405606, D =   0.65973E-02  0.65973E-02  (  1.72 s,   0.8 h)
 iter   224 lrate =  1.0000000000 LL =  -2.4830364075 nd =  0.0002402939, D =   0.66023E-02  0.66023E-02  (  1.55 s,   0.8 h)
 iter   225 lrate =  1.0000000000 LL =  -2.4830306537 nd =  0.0002405139, D =   0.66083E-02  0.66083E-02  (  1.57 s,   0.8 h)
 iter   226 lrate =  1.0000000000 LL =  -2.4830249145 nd =  0.0002403122, D =   0.66147E-02  0.66147E-02  (  1.55 s,   0.8 h)
 iter   227 lrate =  1.0000000000 LL =  -2.4830192131 nd =  0.0002401869, D =   0.66200E-02  0.66200E-02  (  1.56 s,   0.8 h)
 iter   228 lrate =  1.0000000000 LL =  -2.4830135418 nd =  0.0002400692, D =   0.66258E-02  0.66258E-02  (  1.56 s,   0.8 h)
 iter   229 lrate =  1.0000000000 LL =  -2.4830078829 nd =  0.0002396461, D =   0.66329E-02  0.66329E-02  (  1.57 s,   0.8 h)
 iter   230 lrate =  1.0000000000 LL =  -2.4830022638 nd =  0.0002396457, D =   0.66404E-02  0.66404E-02  (  1.55 s,   0.8 h)
 iter   231 lrate =  1.0000000000 LL =  -2.4829966637 nd =  0.0002401037, D =   0.66486E-02  0.66486E-02  (  1.54 s,   0.8 h)
 iter   232 lrate =  1.0000000000 LL =  -2.4829910801 nd =  0.0002398011, D =   0.66580E-02  0.66580E-02  (  1.55 s,   0.8 h)
 iter   233 lrate =  1.0000000000 LL =  -2.4829855252 nd =  0.0002397020, D =   0.66684E-02  0.66684E-02  (  1.54 s,   0.8 h)
 iter   234 lrate =  1.0000000000 LL =  -2.4829799797 nd =  0.0002393470, D =   0.66781E-02  0.66781E-02  (  1.56 s,   0.8 h)
 iter   235 lrate =  1.0000000000 LL =  -2.4829744619 nd =  0.0002387106, D =   0.66887E-02  0.66887E-02  (  1.59 s,   0.8 h)
 iter   236 lrate =  1.0000000000 LL =  -2.4829689711 nd =  0.0002377466, D =   0.66996E-02  0.66996E-02  (  1.65 s,   0.8 h)
 iter   237 lrate =  1.0000000000 LL =  -2.4829635288 nd =  0.0002367474, D =   0.67111E-02  0.67111E-02  (  1.59 s,   0.8 h)
 iter   238 lrate =  1.0000000000 LL =  -2.4829581078 nd =  0.0002364450, D =   0.67237E-02  0.67237E-02  (  1.56 s,   0.8 h)
 iter   239 lrate =  1.0000000000 LL =  -2.4829527400 nd =  0.0002361024, D =   0.67365E-02  0.67365E-02  (  1.56 s,   0.8 h)
 iter   240 lrate =  1.0000000000 LL =  -2.4829473771 nd =  0.0002354464, D =   0.67511E-02  0.67511E-02  (  1.58 s,   0.8 h)
 iter   241 lrate =  1.0000000000 LL =  -2.4829420325 nd =  0.0002347192, D =   0.67656E-02  0.67656E-02  (  3.52 s,   1.7 h)
 iter   242 lrate =  1.0000000000 LL =  -2.4829367248 nd =  0.0002344144, D =   0.67809E-02  0.67809E-02  (  1.70 s,   0.8 h)
 iter   243 lrate =  1.0000000000 LL =  -2.4829314524 nd =  0.0002333006, D =   0.67963E-02  0.67963E-02  (  1.64 s,   0.8 h)
 iter   244 lrate =  1.0000000000 LL =  -2.4829262213 nd =  0.0002324232, D =   0.68117E-02  0.68117E-02  (  1.61 s,   0.8 h)
 iter   245 lrate =  1.0000000000 LL =  -2.4829210013 nd =  0.0002318778, D =   0.68274E-02  0.68274E-02  (  1.77 s,   0.9 h)
 iter   246 lrate =  1.0000000000 LL =  -2.4829158196 nd =  0.0002312732, D =   0.68446E-02  0.68446E-02  (  1.81 s,   0.9 h)
 iter   247 lrate =  1.0000000000 LL =  -2.4829106650 nd =  0.0002305133, D =   0.68625E-02  0.68625E-02  (  1.62 s,   0.8 h)
 iter   248 lrate =  1.0000000000 LL =  -2.4829055539 nd =  0.0002299785, D =   0.68820E-02  0.68820E-02  (  1.58 s,   0.8 h)
 iter   249 lrate =  1.0000000000 LL =  -2.4829004402 nd =  0.0002290434, D =   0.69017E-02  0.69017E-02  (  1.57 s,   0.8 h)
 iter   250 lrate =  1.0000000000 LL =  -2.4828954145 nd =  0.0002280930, D =   0.69214E-02  0.69214E-02  (  1.56 s,   0.8 h)
 iter   251 lrate =  1.0000000000 LL =  -2.4828904340 nd =  0.0002267374, D =   0.69409E-02  0.69409E-02  (  1.56 s,   0.8 h)
 iter   252 lrate =  1.0000000000 LL =  -2.4828855122 nd =  0.0002261623, D =   0.69616E-02  0.69616E-02  (  1.58 s,   0.8 h)
 iter   253 lrate =  1.0000000000 LL =  -2.4828806083 nd =  0.0002254367, D =   0.69828E-02  0.69828E-02  (  1.61 s,   0.8 h)
 iter   254 lrate =  1.0000000000 LL =  -2.4828757488 nd =  0.0002241308, D =   0.70049E-02  0.70049E-02  (  1.59 s,   0.8 h)
 iter   255 lrate =  1.0000000000 LL =  -2.4828709359 nd =  0.0002229129, D =   0.70282E-02  0.70282E-02  (  1.59 s,   0.8 h)
 iter   256 lrate =  1.0000000000 LL =  -2.4828661647 nd =  0.0002218020, D =   0.70521E-02  0.70521E-02  (  1.61 s,   0.8 h)
 iter   257 lrate =  1.0000000000 LL =  -2.4828614354 nd =  0.0002198237, D =   0.70771E-02  0.70771E-02  (  1.68 s,   0.8 h)
 iter   258 lrate =  1.0000000000 LL =  -2.4828567608 nd =  0.0002184830, D =   0.71010E-02  0.71010E-02  (  1.76 s,   0.9 h)
 iter   259 lrate =  1.0000000000 LL =  -2.4828521437 nd =  0.0002170401, D =   0.71255E-02  0.71255E-02  (  1.71 s,   0.8 h)
 iter   260 lrate =  1.0000000000 LL =  -2.4828475587 nd =  0.0002152930, D =   0.71503E-02  0.71503E-02  (  1.63 s,   0.8 h)
 iter   261 lrate =  1.0000000000 LL =  -2.4828430451 nd =  0.0002141984, D =   0.71759E-02  0.71759E-02  (  3.53 s,   1.7 h)
 iter   262 lrate =  1.0000000000 LL =  -2.4828385331 nd =  0.0002129098, D =   0.72024E-02  0.72024E-02  (  2.42 s,   1.2 h)
 iter   263 lrate =  1.0000000000 LL =  -2.4828340716 nd =  0.0002115167, D =   0.72284E-02  0.72284E-02  (  1.80 s,   0.9 h)
 iter   264 lrate =  1.0000000000 LL =  -2.4828296783 nd =  0.0002101719, D =   0.72543E-02  0.72543E-02  (  1.61 s,   0.8 h)
 iter   265 lrate =  1.0000000000 LL =  -2.4828253540 nd =  0.0002078488, D =   0.72801E-02  0.72801E-02  (  1.85 s,   0.9 h)
 iter   266 lrate =  1.0000000000 LL =  -2.4828210824 nd =  0.0002059433, D =   0.73063E-02  0.73063E-02  (  2.06 s,   1.0 h)
 iter   267 lrate =  1.0000000000 LL =  -2.4828168626 nd =  0.0002036495, D =   0.73328E-02  0.73328E-02  (  2.01 s,   1.0 h)
 iter   268 lrate =  1.0000000000 LL =  -2.4828127212 nd =  0.0002013104, D =   0.73596E-02  0.73596E-02  (  1.85 s,   0.9 h)
 iter   269 lrate =  1.0000000000 LL =  -2.4828086285 nd =  0.0001999286, D =   0.73859E-02  0.73859E-02  (  1.93 s,   0.9 h)
 iter   270 lrate =  1.0000000000 LL =  -2.4828045907 nd =  0.0001971080, D =   0.74129E-02  0.74129E-02  (  1.73 s,   0.8 h)
 iter   271 lrate =  1.0000000000 LL =  -2.4828005948 nd =  0.0001943131, D =   0.74391E-02  0.74391E-02  (  1.96 s,   0.9 h)
 iter   272 lrate =  1.0000000000 LL =  -2.4827966839 nd =  0.0001918068, D =   0.74646E-02  0.74646E-02  (  2.22 s,   1.1 h)
 iter   273 lrate =  1.0000000000 LL =  -2.4827928375 nd =  0.0001889595, D =   0.74892E-02  0.74892E-02  (  2.25 s,   1.1 h)
 iter   274 lrate =  1.0000000000 LL =  -2.4827890431 nd =  0.0001865211, D =   0.75144E-02  0.75144E-02  (  1.63 s,   0.8 h)
 iter   275 lrate =  1.0000000000 LL =  -2.4827853070 nd =  0.0001839460, D =   0.75386E-02  0.75386E-02  (  1.58 s,   0.8 h)
 iter   276 lrate =  1.0000000000 LL =  -2.4827816208 nd =  0.0001813161, D =   0.75635E-02  0.75635E-02  (  1.62 s,   0.8 h)
 iter   277 lrate =  1.0000000000 LL =  -2.4827780112 nd =  0.0001786016, D =   0.75872E-02  0.75872E-02  (  1.59 s,   0.8 h)
 iter   278 lrate =  1.0000000000 LL =  -2.4827744580 nd =  0.0001763187, D =   0.76111E-02  0.76111E-02  (  2.42 s,   1.2 h)
 iter   279 lrate =  1.0000000000 LL =  -2.4827709332 nd =  0.0001742886, D =   0.76343E-02  0.76343E-02  (  2.42 s,   1.2 h)
 iter   280 lrate =  1.0000000000 LL =  -2.4827674583 nd =  0.0001721913, D =   0.76578E-02  0.76578E-02  (  2.32 s,   1.1 h)
 iter   281 lrate =  1.0000000000 LL =  -2.4827640482 nd =  0.0001699515, D =   0.76812E-02  0.76812E-02  (  4.35 s,   2.1 h)
 iter   282 lrate =  1.0000000000 LL =  -2.4827607096 nd =  0.0001673742, D =   0.77035E-02  0.77035E-02  (  2.14 s,   1.0 h)
 iter   283 lrate =  1.0000000000 LL =  -2.4827574145 nd =  0.0001651096, D =   0.77252E-02  0.77252E-02  (  2.12 s,   1.0 h)
 iter   284 lrate =  1.0000000000 LL =  -2.4827541830 nd =  0.0001625329, D =   0.77462E-02  0.77462E-02  (  2.03 s,   1.0 h)
 iter   285 lrate =  1.0000000000 LL =  -2.4827509952 nd =  0.0001601992, D =   0.77666E-02  0.77666E-02  (  1.68 s,   0.8 h)
 iter   286 lrate =  1.0000000000 LL =  -2.4827478512 nd =  0.0001575636, D =   0.77868E-02  0.77868E-02  (  1.96 s,   0.9 h)
